airport,category,number,percentage,year
AVP,nonhub,2206,0.0003320027138136607,2001
ROA,nonhub,6578,0.0009899881466302175,2001
CRW,nonhub,7109,0.001069903577743116,2001
CHA,nonhub,5824,0.0008765112444473073,2001
CHO,nonhub,884,0.00013304188531789484,2001
LAN,nonhub,6312,0.0009499551811386339,2001
ILM,nonhub,4778,0.0007190883801458163,2001
FLO,nonhub,1382,0.00020799082071191254,2001
ERI,nonhub,3843,0.0005783710014441968,2001
SFB,nonhub,681,0.00010249041165326515,2001
MBS,nonhub,4872,0.0007332353679511129,2001
MGM,nonhub,3845,0.000578672001184735,2001
TVC,nonhub,5440,0.0008187192942639683,2001
AEX,nonhub,3600,0.0005417995329688026,2001
JLN,nonhub,1199,0.00018044934445266507,2001
LFT,nonhub,7169,0.0010789335699592627,2001
KTN,nonhub,1760,0.0002648797716736368,2001
LCH,nonhub,2044,0.0003076217348300646,2001
COU,nonhub,1641,0.00024697028711161254,2001
ILE,nonhub,5324,0.0008012613093127514,2001
TYR,nonhub,3669,0.0005521840240173713,2001
EFD,nonhub,1986,0.0002988927423544561,2001
CSG,nonhub,2598,0.0003909986629591525,2001
GNV,nonhub,2699,0.00040619914985633285,2001
SBP,nonhub,2361,0.00035533019370537303,2001
ATW,nonhub,7373,0.0011096355434941614,2001
MKG,nonhub,1273,0.00019158633485257936,2001
MQT,nonhub,2099,0.00031589922769486575,2001
FAY,nonhub,3011,0.00045315510938029574,2001
AGS,nonhub,3533,0.0005317160416607721,2001
AVL,nonhub,5637,0.0008483677687069834,2001
VLD,nonhub,1967,0.000296033244819343,2001
APN,nonhub,1074,0.00016163686066902612,2001
BQK,nonhub,1351,0.00020332532473357008,2001
ABY,nonhub,2482,0.00037354067800793555,2001
DHN,nonhub,2509,0.0003776041745052016,2001
MEI,nonhub,2446,0.0003681226826782475,2001
GTR,nonhub,3255,0.000489877077725959,2001
PFN,nonhub,3197,0.0004811480852503505,2001
LYH,nonhub,1049,0.0001578743639122983,2001
MCN,nonhub,2329,0.0003505141978567614,2001
EYW,nonhub,3469,0.000522084049963549,2001
APF,nonhub,343,5.1621455502305355e-05,2001
STC,nonhub,1672,0.00025163578308995497,2001
VCT,nonhub,1151,0.00017322535067974771,2001
BJI,nonhub,1556,0.000234177798138738,2001
JNU,nonhub,2832,0.0004262156326021247,2001
ADQ,nonhub,685,0.0001030924111343416,2001
ALW,nonhub,1274,0.00019173683472284848,2001
EUG,nonhub,6200,0.0009132717385556372,2002
MFR,nonhub,5825,0.0008580335285623526,2002
LMT,nonhub,1566,0.0002306747649319561,2002
EAT,nonhub,1915,0.00028208312569903953,2002
YKM,nonhub,2875,0.0004234929432818479,2002
EKO,nonhub,1257,0.00018515847989748966,2002
RDD,nonhub,1560,0.00022979095357206355,2002
LWS,nonhub,1984,0.0002922469563378039,2002
CLM,nonhub,1473,0.00021697568885362155,2002
PDT,nonhub,768,0.00011312785406624667,2002
ACV,nonhub,1908,0.0002810520124458316,2002
PUW,nonhub,1676,0.0002468779731966529,2002
GGG,nonhub,1399,0.00020607534874828007,2002
GTF,nonhub,4676,0.000688783653142929,2002
BIL,nonhub,4675,0.0006886363512496136,2002
CPR,nonhub,1000,0.00014730189331542534,2002
RDM,nonhub,4167,0.0006138069894453775,2002
FSM,nonhub,3602,0.0005305814197221621,2002
DLH,nonhub,3891,0.00057315166689032,2002
DRO,nonhub,1330,0.00019591151810951571,2002
DBQ,nonhub,2051,0.0003021161831899374,2002
HLN,nonhub,2343,0.0003451283360380416,2002
ACT,nonhub,2426,0.0003573543931832219,2002
BTM,nonhub,1326,0.00019532231053625402,2002
PIA,nonhub,8175,0.0012041929778536023,2002
CWA,nonhub,5011,0.0007381297874035964,2002
GJT,nonhub,975,0.0001436193459825397,2002
SPS,nonhub,2095,0.0003085974664958161,2002
ABR,nonhub,2343,0.0003451283360380416,2002
BRD,nonhub,1296,0.00019090325373679126,2002
BIS,nonhub,2191,0.00032273844825409697,2002
MSO,nonhub,3828,0.0005638716476114483,2002
LNK,nonhub,2666,0.000392706847578924,2002
ALO,nonhub,1753,0.00025822021898194063,2002
LSE,nonhub,3800,0.0005597471945986164,2002
FCA,nonhub,3220,0.00047431209647566964,2002
BLI,nonhub,2848,0.0004195157921623314,2002
EAU,nonhub,1422,0.00020946329229453486,2002
MCW,nonhub,2036,0.000299906654790206,2002
RAP,nonhub,1865,0.00027471803103326826,2002
GFK,nonhub,2780,0.00040949926341688245,2002
BFL,nonhub,1132,0.00016674574323306148,2002
SGF,nonhub,7464,0.0010994613317063349,2002
FSD,nonhub,4905,0.0007225157867121613,2002
SUX,nonhub,2190,0.0003225911463607815,2002
IDA,nonhub,1596,0.00023509382173141885,2002
SPI,nonhub,6035,0.000888966926158592,2002
SBA,nonhub,6453,0.0009505391175644398,2002
BZN,nonhub,3393,0.0004997953240192382,2002
MLU,nonhub,3776,0.0005562119491590461,2002
YUM,nonhub,1064,0.00015672921448761258,2002
MOT,nonhub,1180,0.0001738162341122019,2002
FAR,nonhub,3110,0.00045810888821097286,2002
RST,nonhub,4455,0.00065622993472022,2002
EVV,nonhub,8596,0.0012662070749393964,2002
CMI,nonhub,5603,0.0008253325082463283,2002
BMI,nonhub,7632,0.0011242080497833264,2002
LRD,nonhub,3424,0.0005043616827120164,2002
MTJ,nonhub,383,5.641662513980791e-05,2002
CLL,nonhub,3876,0.0005709421384905886,2002
ABI,nonhub,2629,0.00038725667752625325,2002
JAC,nonhub,1258,0.00018530578179080508,2002
FWA,nonhub,10570,0.001556981012344046,2002
AZO,nonhub,7634,0.0011245026535699571,2002
BPT,nonhub,2329,0.00034306610953162563,2002
PIH,nonhub,1272,0.00018736800829722105,2002
LAW,nonhub,2297,0.00033835244894553205,2002
BRO,nonhub,1956,0.000288122503324972,2002
SJT,nonhub,2205,0.0003248006747605129,2002
ORH,nonhub,877,0.00012918376043762804,2002
ITH,nonhub,1760,0.00025925133223514863,2002
ELM,nonhub,1852,0.0002728031064201678,2002
BGR,nonhub,6612,0.0009739601186015925,2002
BGM,nonhub,2882,0.00042452405653505584,2002
AVP,nonhub,4014,0.0005912697997681174,2002
ROA,nonhub,7462,0.001099166727919704,2002
CRW,nonhub,8073,0.0011891681847354288,2002
CHA,nonhub,6342,0.0009341886074064275,2002
CHO,nonhub,3690,0.0005435439863339196,2002
LAN,nonhub,6212,0.0009150393612754223,2002
ILM,nonhub,5122,0.0007544802975616087,2002
FLO,nonhub,1631,0.00024024938799745876,2002
ERI,nonhub,2344,0.000345275637931357,2002
SFB,nonhub,1172,0.0001726378189656785,2002
MBS,nonhub,4118,0.0006065891966729216,2002
MGM,nonhub,4584,0.0006752318789579098,2002
TVC,nonhub,5580,0.0008219445647000735,2002
AEX,nonhub,4216,0.0006210247822178332,2002
JLN,nonhub,1421,0.00020931599040121943,2002
LFT,nonhub,6461,0.0009517175327109632,2002
KTN,nonhub,3871,0.0005702056290240115,2002
LCH,nonhub,1859,0.0002738342196733757,2002
COU,nonhub,1682,0.0002477617845565454,2002
ILE,nonhub,5427,0.0007994073750228134,2002
TYR,nonhub,2824,0.0004159805467227612,2002
EFD,nonhub,2116,0.00031169080625544006,2002
CSG,nonhub,2713,0.000399630036564749,2002
GNV,nonhub,2808,0.0004136237164297144,2002
SBP,nonhub,3552,0.0005232163250563908,2002
ATW,nonhub,6439,0.0009484768910580239,2002
LAF,nonhub,742,0.00010929800484004561,2002
MKG,nonhub,1752,0.00025807291708862523,2002
MQT,nonhub,1899,0.00027972629540599274,2002
FAY,nonhub,2685,0.00039550558355191706,2002
AGS,nonhub,3876,0.0005709421384905886,2002
AVL,nonhub,6541,0.0009635016841761972,2002
VLD,nonhub,1996,0.000294014579057589,2002
APN,nonhub,943,0.0001389056853964461,2002
BQK,nonhub,1128,0.0001661565356597998,2002
ABY,nonhub,1655,0.00024378463343702897,2002
DHN,nonhub,2031,0.0002991701453236289,2002
MEI,nonhub,2484,0.0003658979029955166,2002
GTR,nonhub,3432,0.0005055400978585398,2002
PFN,nonhub,3717,0.000547521137453436,2002
LYH,nonhub,1739,0.0002561579924755247,2002
MCN,nonhub,2124,0.00031286922140196346,2002
EYW,nonhub,6442,0.0009489187967379701,2002
EWN,nonhub,684,0.00010075449502775095,2002
TUP,nonhub,675,9.942877798791211e-05,2002
SGU,nonhub,860,0.0001266796282512658,2002
STC,nonhub,1651,0.00024319542586376724,2002
SBY,nonhub,764,0.00011253864649298497,2002
ATY,nonhub,1070,0.00015761302584750512,2002
VCT,nonhub,917,0.00013507583617024504,2002
BJI,nonhub,1629,0.0002399547842108279,2002
WFB,nonhub,5688,0.0008378531691781394,2002
JNU,nonhub,3577,0.0005268988723892765,2002
ADQ,nonhub,2253,0.00033187116563965333,2002
ALW,nonhub,1361,0.0002004778768022939,2002
EUG,nonhub,6895,0.0010100350165004124,2000
MFR,nonhub,5142,0.0007532414872871822,2000
LMT,nonhub,1362,0.0001995167066676667,2000
EAT,nonhub,2613,0.00038277324120603013,2000
YKM,nonhub,3017,0.0004419544082352059,2000
EKO,nonhub,758,0.00011103793219830496,2000
RDD,nonhub,1022,0.0001497107740193505,2000
LWS,nonhub,1739,0.0002547426966924173,2000
CLM,nonhub,1429,0.000209331405160129,2000
ACV,nonhub,1048,0.00015351946298657466,2000
PUW,nonhub,1621,0.00023745710830270757,2000
GGG,nonhub,1742,0.0002551821608040201,2000
GTF,nonhub,3685,0.0005398084170854271,2000
FAT,nonhub,5090,0.0007456241093527339,2000
MWH,nonhub,969,0.00014194690804770119,2000
BIL,nonhub,3269,0.00047886939360984024,2000
RDM,nonhub,4324,0.0006334142728568215,2000
FSM,nonhub,4770,0.0006987479374484363,2000
DLH,nonhub,4533,0.0006640302726318158,2000
DRO,nonhub,123,1.8018028575714392e-05,2000
DBQ,nonhub,2844,0.000416611977799445,2000
HLN,nonhub,1746,0.0002557681129528238,2000
ACT,nonhub,3768,0.0005519669241731043,2000
BTM,nonhub,1040,0.0001523475586889672,2000
PIA,nonhub,7443,0.0010903104608865222,2000
CWA,nonhub,5828,0.0008537322808070202,2000
SPS,nonhub,3572,0.000523255268881722,2000
ABR,nonhub,2653,0.00038863276269406733,2000
BRD,nonhub,1970,0.0002885814332858321,2000
BIS,nonhub,1758,0.00025752596939923497,2000
MSO,nonhub,3486,0.000510657297682442,2000
LNK,nonhub,3801,0.000556801029400735,2000
ALO,nonhub,2367,0.0003467371840546014,2000
RFD,nonhub,1703,0.0002494691273531838,2000
LSE,nonhub,4174,0.000611441067276682,2000
FCA,nonhub,2667,0.0003906835952148804,2000
BLI,nonhub,3110,0.0004555777956948924,2000
FOD,nonhub,1301,0.00019058093639840997,2000
EAU,nonhub,2149,0.0003148027919447986,2000
MCW,nonhub,2304,0.0003375084377109428,2000
RAP,nonhub,2063,0.0003022048207455186,2000
GFK,nonhub,2320,0.0003398522463061577,2000
BFL,nonhub,1604,0.00023496681167029177,2000
SGF,nonhub,6189,0.0009066144622365559,2000
FSD,nonhub,4999,0.0007322936979674492,2000
SUX,nonhub,3127,0.0004580680923273082,2000
SPI,nonhub,2815,0.00041236382472061803,2000
SBA,nonhub,6053,0.0008866920891772294,2000
DEC,nonhub,1396,0.00020449729993249832,2000
BZN,nonhub,3204,0.0004693476711917798,2000
PIR,nonhub,1938,0.00028389381609540237,2000
MLU,nonhub,3310,0.0004848754031350784,2000
MOT,nonhub,1012,0.0001482458936473412,2000
GYY,nonhub,536,7.85175879396985e-05,2000
FAR,nonhub,3062,0.00044854636990924773,2000
RST,nonhub,4318,0.0006325353446336158,2000
EVV,nonhub,8426,0.0012343082014550364,2000
CMI,nonhub,5368,0.0007863477836945924,2000
BMI,nonhub,8626,0.0012636058088952224,2000
LRD,nonhub,3677,0.0005386365127878197,2000
MTJ,nonhub,174,2.5488918472961824e-05,2000
CLL,nonhub,4855,0.0007111994206105153,2000
ABI,nonhub,3609,0.0005286753262581565,2000
JAC,nonhub,399,5.844872684317108e-05,2000
AZO,nonhub,8186,0.0011991510725268132,2000
BPT,nonhub,4640,0.0006797044926123154,2000
LAW,nonhub,3724,0.0005455214505362634,2000
TOL,nonhub,8974,0.001314583645841146,2000
BRO,nonhub,1803,0.0002641179310732768,2000
SJT,nonhub,3064,0.0004488393459836496,2000
ORH,nonhub,1065,0.0001560097596189905,2000
ITH,nonhub,1368,0.00020039563489087226,2000
ELM,nonhub,2848,0.0004171979299482487,2000
BGR,nonhub,1809,0.0002649968592964824,2000
ACY,nonhub,2631,0.0003854100258756469,2000
YNG,nonhub,875,0.00012817703255081376,2000
BGM,nonhub,2016,0.0002953198829970749,2000
AVP,nonhub,3268,0.00047872290557263934,2000
ROA,nonhub,7387,0.00108210713080327,2000
CRW,nonhub,7023,0.0010287854852621316,2000
CHA,nonhub,6044,0.0008853736968424211,2000
CHO,nonhub,655,9.594966436660917e-05,2000
LAN,nonhub,7184,0.0010523700592514813,2000
ILM,nonhub,5069,0.0007425478605715143,2000
FLO,nonhub,1391,0.00020376485974649367,2000
ERI,nonhub,4796,0.0007025566264156604,2000
SFB,nonhub,483,7.07537219680492e-05,2000
DET,nonhub,2161,0.0003165606483912098,2000
TLH,nonhub,4902,0.000718084358358959,2000
MGM,nonhub,4135,0.0006057280338258456,2000
TVC,nonhub,4779,0.0007000663297832446,2000
AEX,nonhub,5284,0.0007740427885697143,2000
JLN,nonhub,1152,0.0001687542188554714,2000
LFT,nonhub,7362,0.0010784449298732468,2000
KTN,nonhub,1762,0.0002581119215480387,2000
LCH,nonhub,3341,0.0004894165322883072,2000
COU,nonhub,1935,0.00028345435198379957,2000
ILE,nonhub,5514,0.0008077350371259282,2000
TYR,nonhub,4164,0.0006099761869046726,2000
EFD,nonhub,2139,0.0003133379115727893,2000
CSG,nonhub,2418,0.0003542080739518488,2000
GNV,nonhub,2962,0.00043389756618915473,2000
SBP,nonhub,2388,0.0003498134328358209,2000
ATW,nonhub,8839,0.0012948077608190204,2000
MKG,nonhub,1488,0.00021797419935498387,2000
MQT,nonhub,1420,0.00020801301282532064,2000
FAY,nonhub,3763,0.0005512344839870997,2000
AGS,nonhub,3225,0.00047242391997299934,2000
AVL,nonhub,5466,0.0008007036113402835,2000
VLD,nonhub,2033,0.0002978101796294907,2000
APN,nonhub,1021,0.00014956428598214956,2000
PAH,nonhub,1165,0.0001706585633390835,2000
BQK,nonhub,1401,0.00020522974011850297,2000
ABY,nonhub,2355,0.00034497932760819023,2000
DHN,nonhub,2522,0.00036944282982074553,2000
MEI,nonhub,2769,0.00040562537500937523,2000
GTR,nonhub,3143,0.0004604119009225231,2000
PFN,nonhub,3115,0.00045631023588089704,2000
LYH,nonhub,1009,0.00014780642953573839,2000
MCN,nonhub,2212,0.0003240315382884572,2000
EYW,nonhub,4114,0.0006026517850446261,2000
APF,nonhub,1374,0.00020127456311407784,2000
STC,nonhub,2131,0.0003121660072751819,2000
ATY,nonhub,1305,0.0001911668885472137,2000
VCT,nonhub,1413,0.00020698759656491412,2000
BJI,nonhub,1654,0.00024229121353033827,2000
JNU,nonhub,2797,0.0004097270400510013,2000
ADQ,nonhub,671,9.829347296182405e-05,2000
ALW,nonhub,1630,0.00023877550063751594,2000
MFR,nonhub,7064,0.0013873512608811526,1991
LMT,nonhub,1652,0.0003244485111800204,1991
EAT,nonhub,4935,0.0009692211880589593,1991
YKM,nonhub,6938,0.001362605187994541,1991
EKO,nonhub,238,4.6742582119155485e-05,1991
RDD,nonhub,2630,0.0005165251721570543,1991
LWS,nonhub,3680,0.000722742446212152,1991
CLM,nonhub,3268,0.0006418267158210089,1991
ACV,nonhub,4213,0.0008274222624705969,1991
PUW,nonhub,4849,0.0009523310113268274,1991
CPR,nonhub,1094,0.00021485875982502563,1991
RDM,nonhub,6580,0.0012922949174119457,1991
CIC,nonhub,1668,0.0003275908696418124,1991
DLH,nonhub,1745,0.0003427134697391862,1991
STS,nonhub,2735,0.000537146899562564,1991
DRO,nonhub,927,0.00018206039338007198,1991
HLN,nonhub,4470,0.0008778963952631302,1991
BTM,nonhub,3461,0.0006797314147663745,1991
PIA,nonhub,4780,0.0009387795904603496,1991
CWA,nonhub,1988,0.0003904380388776517,1991
PUB,nonhub,1440,0.0002828122615612769,1991
GJT,nonhub,439,8.621846029541705e-05,1991
BIS,nonhub,2508,0.0004925646888858905,1991
MSO,nonhub,6198,0.0012172711091366626,1991
LNK,nonhub,3336,0.0006551817392836248,1991
ALO,nonhub,1545,0.00030343398896678664,1991
RFD,nonhub,856,0.00016811617770587015,1991
LSE,nonhub,2368,0.0004650690523452109,1991
FCA,nonhub,4588,0.000901071288918846,1991
BLI,nonhub,5805,0.0011400869294188973,1991
RAP,nonhub,2534,0.0004976710213863025,1991
GFK,nonhub,1381,0.000271224814733419,1991
BFL,nonhub,4670,0.0009171758760355298,1991
SGF,nonhub,2924,0.0005742660088924816,1991
FYV,nonhub,1047,0.00020562808184351172,1991
SUX,nonhub,2137,0.00041970125205308936,1991
IDA,nonhub,2292,0.00045014284965169904,1991
SPI,nonhub,3910,0.0007679138491004115,1991
SBA,nonhub,6498,0.0012761903302952618,1991
DEC,nonhub,1788,0.00035115855810525213,1991
BZN,nonhub,4203,0.0008254582884319769,1991
MLU,nonhub,2522,0.0004953142525399585,1991
YUM,nonhub,1644,0.00032287733194912444,1991
MOT,nonhub,1766,0.00034683781522028815,1991
FAR,nonhub,2640,0.0005184891461956743,1991
RST,nonhub,2953,0.0005799615336044795,1991
EVV,nonhub,3969,0.0007795012959282693,1991
MOD,nonhub,1971,0.0003870992830119977,1991
CMI,nonhub,5308,0.0010424774196994846,1991
SCK,nonhub,1975,0.0003878848726274457,1991
BMI,nonhub,1796,0.0003527297373361481,1991
JAC,nonhub,1538,0.00030205920713975265,1991
ORH,nonhub,1647,0.00032346652416071045,1991
ITH,nonhub,1077,0.00021152000395937166,1991
ELM,nonhub,1432,0.0002812410823303809,1991
FNT,nonhub,1704,0.0003346611761808443,1991
ACY,nonhub,1654,0.0003248413059877444,1991
YNG,nonhub,938,0.00018422076482255397,1991
BGM,nonhub,3150,0.0006186518221652932,1991
AVP,nonhub,3937,0.0007732165790046854,1991
CRW,nonhub,4257,0.0008360637482405247,1991
CHO,nonhub,3008,0.0005907633908168895,1991
ILM,nonhub,2518,0.0004945286629245106,1991
ISO,nonhub,688,0.0001351214138570545,1991
ERI,nonhub,1794,0.0003523369425284241,1991
PGV,nonhub,1587,0.0003116826799289906,1991
MGM,nonhub,2557,0.0005021881616751285,1991
TVC,nonhub,1126,0.00022114347674860956,1991
GPT,nonhub,739,0.0001451376814540164,1991
JLN,nonhub,1317,0.00025865538088625114,1991
LFT,nonhub,1160,0.0002278209884799175,1991
KTN,nonhub,1576,0.0003095223084865086,1991
COU,nonhub,2425,0.00047626370436534474,1991
FLG,nonhub,1914,0.00037590463099186383,1991
CSG,nonhub,1008,0.00019796858309289382,1991
GNV,nonhub,2024,0.0003975083454166836,1991
ATW,nonhub,3952,0.0007761625400626155,1991
UCA,nonhub,1004,0.00019718299347744583,1991
FAY,nonhub,3415,0.0006706971341887226,1991
AVL,nonhub,3999,0.0007853932180441293,1991
MWA,nonhub,1363,0.00026768966146390307,1991
OSH,nonhub,965,0.0001895234947268279,1991
OAJ,nonhub,1034,0.00020307491559330576,1991
PFN,nonhub,810,0.00015908189712821825,1991
EYW,nonhub,350,6.873909135169924e-05,1991
HVN,nonhub,1498,0.00029420331098527273,1991
OXR,nonhub,2300,0.000451714028882595,1991
JNU,nonhub,2461,0.00048333401090437666,1991
ADQ,nonhub,1369,0.000268868045887075,1991
MFR,nonhub,6874,0.001304862006192115,1992
LMT,nonhub,1717,0.0003259307629665204,1992
EAT,nonhub,3793,0.0007200089597740315,1992
YKM,nonhub,7659,0.0014538751971814676,1992
EKO,nonhub,723,0.0001372439962870089,1992
RDD,nonhub,3628,0.0006886877158081166,1992
LWS,nonhub,4168,0.0007911936051511108,1992
CLM,nonhub,3853,0.0007313985030343641,1992
ACV,nonhub,5087,0.0009656434427552065,1992
PUW,nonhub,5423,0.0010294248850130695,1992
MWH,nonhub,1502,0.0002851182329503283,1992
CPR,nonhub,1075,0.00020406265008096066,1992
RDM,nonhub,6262,0.0011886886649367216,1992
CIC,nonhub,1393,0.0002644272293607239,1992
FSM,nonhub,1310,0.0002486716945172637,1992
DLH,nonhub,1867,0.00035440462111735216,1992
STS,nonhub,2078,0.00039445784824952213,1992
DRO,nonhub,653,0.00012395619581662075,1992
DBQ,nonhub,2447,0.00046450353930056813,1992
HLN,nonhub,4797,0.0009105939836635984,1992
BTM,nonhub,3854,0.0007315883287553697,1992
PIA,nonhub,7136,0.0013545963450955678,1992
CWA,nonhub,3453,0.0006554682146321462,1992
BIS,nonhub,2177,0.00041325059462907107,1992
MSO,nonhub,6127,0.001163062192600973,1992
LNK,nonhub,3582,0.0006799557326418616,1992
ALO,nonhub,3194,0.0006063033528917101,1992
RFD,nonhub,3131,0.0005943443324683608,1992
LSE,nonhub,2943,0.0005586570969193183,1992
FCA,nonhub,4224,0.0008018238455274213,1992
BLI,nonhub,5816,0.0011040263933682487,1992
RAP,nonhub,2646,0.0005022788577806716,1992
GFK,nonhub,1320,0.00025056995172731915,1992
BFL,nonhub,2457,0.0004664017965106236,1992
SGF,nonhub,3701,0.0007025449934415214,1992
FYV,nonhub,1459,0.0002769557269470899,1992
SUX,nonhub,2254,0.000427867175146498,1992
IDA,nonhub,2259,0.0004288163037515257,1992
SPI,nonhub,6553,0.001243927949749335,1992
SBA,nonhub,4459,0.0008464328899637243,1992
DEC,nonhub,3491,0.000662681592030357,1992
BZN,nonhub,4045,0.0007678450414674287,1992
MLU,nonhub,2577,0.000489180883031289,1992
YUM,nonhub,1109,0.00021051672459514918,1992
MOT,nonhub,1788,0.00033940838915791415,1992
RST,nonhub,3015,0.0005723245488317176,1992
EVV,nonhub,5308,0.001007594927097432,1992
MOD,nonhub,2172,0.0004123014660240433,1992
CMI,nonhub,7652,0.0014525464171344289,1992
SCK,nonhub,1525,0.00028948422453345586,1992
BMI,nonhub,3993,0.0007579741039751405,1992
JAC,nonhub,1780,0.00033788978338986976,1992
UIN,nonhub,1245,0.00023633302265190328,1992
ORH,nonhub,1750,0.0003321950117597034,1992
ITH,nonhub,1045,0.00019836787845079433,1992
ELM,nonhub,1362,0.000258542632009552,1992
FNT,nonhub,3352,0.0006362958168105862,1992
ACY,nonhub,1798,0.00034130664636796955,1992
YNG,nonhub,964,0.0001829919950493452,1992
BGM,nonhub,1467,0.0002784743327151342,1992
AVP,nonhub,2260,0.0004290061294725313,1992
CRW,nonhub,3419,0.0006490141401179577,1992
CHO,nonhub,2189,0.0004155285032811376,1992
ILM,nonhub,2039,0.00038705464513030585,1992
ERI,nonhub,1550,0.0002942298675585945,1992
MGM,nonhub,3175,0.0006026966641926048,1992
TVC,nonhub,2717,0.0005157564839720653,1992
BRL,nonhub,1636,0.0003105548795650713,1992
JLN,nonhub,1744,0.00033105605743367016,1992
LFT,nonhub,1120,0.00021260480752621018,1992
KTN,nonhub,2178,0.0004134404203500766,1992
COU,nonhub,3057,0.0005802972291139505,1992
FLG,nonhub,1664,0.0003158699997532266,1992
CSG,nonhub,1040,0.0001974187498457666,1992
GNV,nonhub,2685,0.0005096820608998878,1992
SBP,nonhub,1666,0.00031624965119523765,1992
TTN,nonhub,654,0.0001241460215376263,1992
ATW,nonhub,4277,0.0008118846087407152,1992
MKG,nonhub,1430,0.00027145078103792906,1992
MQT,nonhub,1696,0.000321944422825404,1992
FAY,nonhub,2685,0.0005096820608998878,1992
AVL,nonhub,2676,0.0005079736294108379,1992
MWA,nonhub,1847,0.00035060810669724124,1992
OSH,nonhub,973,0.0001847004265383951,1992
OAJ,nonhub,1002,0.0001902053724475559,1992
PFN,nonhub,1075,0.00020406265008096066,1992
BDR,nonhub,2436,0.00046241545636950716,1992
HVN,nonhub,1026,0.00019476118975168897,1992
ADQ,nonhub,761,0.0001444573736852196,1992
ALW,nonhub,2108,0.00040015261987968846,1992
MFR,nonhub,4939,0.000813326768314673,1995
LMT,nonhub,1775,0.00029229702647470026,1995
EAT,nonhub,3404,0.0005605515933069745,1995
YKM,nonhub,5622,0.0009257993706145154,1995
EKO,nonhub,926,0.00015248847691018164,1995
RDD,nonhub,1291,0.00021259462601624677,1995
LWS,nonhub,4559,0.0007507505034919203,1995
CLM,nonhub,3722,0.0006129180465007518,1995
PDT,nonhub,1830,0.00030135411743588815,1995
ACV,nonhub,1367,0.00022510987898079733,1995
PUW,nonhub,5612,0.0009241526268033904,1995
GGG,nonhub,2343,0.00038583207494660433,1995
GTF,nonhub,4881,0.0008037756542101476,1995
FAT,nonhub,6993,0.0011515679471197627,1995
MWH,nonhub,1996,0.0003286900647005643,1995
RDM,nonhub,2959,0.00048727149371190876,1995
FSM,nonhub,2057,0.0003387352019484273,1995
DLH,nonhub,1743,0.0002870274462791,1995
DRO,nonhub,1133,0.00018657607380047063,1995
DBQ,nonhub,2218,0.00036524777730754095,1995
HLN,nonhub,4711,0.0007757810094210214,1995
ACT,nonhub,4955,0.0008159615584124731,1995
BTM,nonhub,2891,0.0004760736357962583,1995
PIA,nonhub,5305,0.0008735975918018506,1995
CWA,nonhub,3418,0.0005628570346425495,1995
GJT,nonhub,596,9.814593114305428e-05,1995
SPS,nonhub,3395,0.0005590695238769619,1995
ROW,nonhub,1465,0.00024124796832982303,1995
BIS,nonhub,1989,0.0003275373440327768,1995
MSO,nonhub,5378,0.0008856188216230637,1995
LNK,nonhub,2795,0.00046026489520945756,1995
ALO,nonhub,2971,0.0004892475862852589,1995
RFD,nonhub,2199,0.0003621189640664033,1995
LSE,nonhub,2738,0.00045087845548604465,1995
FCA,nonhub,4624,0.0007614543382642332,1995
BLI,nonhub,4740,0.000780556566473284,1995
RAP,nonhub,1101,0.0001813064936048704,1995
GFK,nonhub,1397,0.00023005011041417252,1995
BFL,nonhub,1402,0.00023087348231973508,1995
SGF,nonhub,7056,0.0011619424331298508,1995
FSD,nonhub,3603,0.0005933217951483633,1995
FYV,nonhub,7038,0.0011589782942698255,1995
SUX,nonhub,1778,0.0002927910496180378,1995
IDA,nonhub,2045,0.0003367591093750772,1995
SPI,nonhub,5564,0.0009162482565099899,1995
SBA,nonhub,2830,0.00046602849854839533,1995
DEC,nonhub,2678,0.00044099799261929426,1995
BZN,nonhub,3919,0.0006453588995799156,1995
MLU,nonhub,4861,0.0008004821665878974,1995
YUM,nonhub,2201,0.0003624483128286283,1995
MOT,nonhub,1094,0.00018015377293708286,1995
FAR,nonhub,2645,0.0004355637380425815,1995
RST,nonhub,3467,0.0005709260793170624,1995
EVV,nonhub,6694,0.001102330307167123,1995
CMI,nonhub,4771,0.0007856614722877718,1995
BMI,nonhub,4226,0.0006959139345814553,1995
LRD,nonhub,1834,0.0003020128149603382,1995
CAK,nonhub,2915,0.00048002582094295844,1995
CLL,nonhub,5973,0.0009836000783850054,1995
ABI,nonhub,2217,0.00036508310292642844,1995
JAC,nonhub,1376,0.00022659194841080987,1995
AZO,nonhub,5415,0.0008917117737242264,1995
BPT,nonhub,5926,0.0009758603824727176,1995
PIH,nonhub,1295,0.0002132533235406968,1995
UIN,nonhub,1226,0.0002018907912439338,1995
LAW,nonhub,4190,0.0006899856568614051,1995
TOL,nonhub,5308,0.0008740916149451881,1995
BRO,nonhub,1816,0.00029904867610031305,1995
SJT,nonhub,3589,0.0005910163538127883,1995
ORH,nonhub,1049,0.00017274342578702003,1995
ITH,nonhub,3040,0.0005006101185820219,1995
ELM,nonhub,2155,0.00035487329129745297,1995
FNT,nonhub,495,8.151381865069105e-05,1995
ACY,nonhub,4213,0.0006937731676269928,1995
YNG,nonhub,1474,0.0002427300377598356,1995
BGM,nonhub,3040,0.0005006101185820219,1995
