id,airport,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
206,"PHL",39.87195278,-75.24114083,"1245","",1.00,0.00
207,"PHL",39.87195278,-75.24114083,"1950","",1.00,0.00
207,"LAS",36.08036111,-115.1523333,"1950","",1.00,0.00
208,"RDU",35.87763889,-78.78747222,"1740","",1.00,0.00
208,"PHL",39.87195278,-75.24114083,"1740","",1.00,0.00
209,"LAS",36.08036111,-115.1523333,"0110","0105",0.00,0.00
209,"PIT",40.49146583,-80.23287083,"0110","0105",0.00,0.00
210,"IND",39.71732917,-86.29438417,"1231","",1.00,0.00
210,"PIT",40.49146583,-80.23287083,"1231","",1.00,0.00
211,"PIT",40.49146583,-80.23287083,"1535","",1.00,0.00
211,"BOS",42.3643475,-71.00517917,"1535","",1.00,0.00
212,"LAS",36.08036111,-115.1523333,"2345","",1.00,0.00
212,"CLT",35.21401111,-80.94312583,"2345","",1.00,0.00
213,"CLT",35.21401111,-80.94312583,"1650","",1.00,0.00
213,"PIT",40.49146583,-80.23287083,"1650","",1.00,0.00
214,"FLL",26.07258333,-80.15275,"1400","",1.00,0.00
214,"CLT",35.21401111,-80.94312583,"1400","",1.00,0.00
215,"PIT",40.49146583,-80.23287083,"1615","",1.00,0.00
215,"BDL",41.93887417,-72.68322833,"1615","",1.00,0.00
216,"PHL",39.87195278,-75.24114083,"0825","",1.00,0.00
216,"LAS",36.08036111,-115.1523333,"0825","",1.00,0.00
217,"PIT",40.49146583,-80.23287083,"2100","",1.00,0.00
217,"LAS",36.08036111,-115.1523333,"2100","",1.00,0.00
218,"LAS",36.08036111,-115.1523333,"0100","0050",0.00,0.00
218,"PHL",39.87195278,-75.24114083,"0100","0050",0.00,0.00
219,"PHL",39.87195278,-75.24114083,"0950","",1.00,0.00
219,"BDL",41.93887417,-72.68322833,"0950","",1.00,0.00
220,"PHL",39.87195278,-75.24114083,"1545","",1.00,0.00
220,"BUF",42.94052472,-78.73216667,"1545","",1.00,0.00
221,"ORF",36.89461111,-76.20122222,"1518","",1.00,0.00
221,"PIT",40.49146583,-80.23287083,"1518","",1.00,0.00
222,"LAS",36.08036111,-115.1523333,"2200","",1.00,0.00
222,"PIT",40.49146583,-80.23287083,"2200","",1.00,0.00
223,"SDF",38.17438889,-85.736,"1136","",1.00,0.00
223,"CLT",35.21401111,-80.94312583,"1136","",1.00,0.00
224,"CLT",35.21401111,-80.94312583,"1330","",1.00,0.00
224,"ORD",41.979595,-87.90446417,"1330","",1.00,0.00
225,"LGA",40.77724306,-73.87260917,"0725","0721",0.00,0.00
225,"PHL",39.87195278,-75.24114083,"0725","0721",0.00,0.00
226,"PHL",39.87195278,-75.24114083,"2150","",1.00,0.00
226,"LGA",40.77724306,-73.87260917,"2150","",1.00,0.00
227,"EWR",40.69249722,-74.16866056,"1450","",1.00,0.00
227,"PIT",40.49146583,-80.23287083,"1450","",1.00,0.00
228,"CLT",35.21401111,-80.94312583,"1330","",1.00,0.00
228,"BOS",42.3643475,-71.00517917,"1330","",1.00,0.00
229,"IND",39.71732917,-86.29438417,"0540","0533",0.00,0.00
229,"DCA",38.85208333,-77.03772222,"0540","0533",0.00,0.00
230,"CLT",35.21401111,-80.94312583,"1400","",1.00,0.00
230,"AVL",35.43619444,-82.54180556,"1400","",1.00,0.00
231,"TPA",27.97547222,-82.53325,"1144","",1.00,0.00
231,"CLT",35.21401111,-80.94312583,"1144","",1.00,0.00
232,"DCA",38.85208333,-77.03772222,"0857","0851",0.00,0.00
232,"CLT",35.21401111,-80.94312583,"0857","0851",0.00,0.00
233,"PHL",39.87195278,-75.24114083,"2150","",1.00,0.00
233,"ALB",42.74811944,-73.80297861,"2150","",1.00,0.00
234,"ABE",40.65236278,-75.44040167,"0630","0625",0.00,0.00
234,"MCO",28.42888889,-81.31602778,"0630","0625",0.00,0.00
235,"MCO",28.42888889,-81.31602778,"2120","",1.00,0.00
235,"ABE",40.65236278,-75.44040167,"2120","",1.00,0.00
236,"BOS",42.3643475,-71.00517917,"1145","",1.00,0.00
236,"PHL",39.87195278,-75.24114083,"1145","",1.00,0.00
237,"PHL",39.87195278,-75.24114083,"1400","",1.00,0.00
237,"IAH",29.98047222,-95.33972222,"1400","",1.00,0.00
238,"DCA",38.85208333,-77.03772222,"1320","",1.00,0.00
238,"CLT",35.21401111,-80.94312583,"1320","",1.00,0.00
239,"PWM",43.64616667,-70.30875,"0555","0547",0.00,0.00
239,"PHL",39.87195278,-75.24114083,"0555","0547",0.00,0.00
240,"PHL",39.87195278,-75.24114083,"1200","",1.00,0.00
240,"FLL",26.07258333,-80.15275,"1200","",1.00,0.00
241,"MIA",25.79325,-80.29055556,"0655","0649",0.00,0.00
241,"CLT",35.21401111,-80.94312583,"0655","0649",0.00,0.00
242,"CLT",35.21401111,-80.94312583,"1101","",1.00,0.00
242,"PBI",26.68316194,-80.09559417,"1101","",1.00,0.00
243,"IND",39.71732917,-86.29438417,"0740","",1.00,0.00
243,"CLT",35.21401111,-80.94312583,"0740","",1.00,0.00
244,"FLL",26.07258333,-80.15275,"1600","",1.00,0.00
244,"PHL",39.87195278,-75.24114083,"1600","",1.00,0.00
245,"PHL",39.87195278,-75.24114083,"1945","",1.00,0.00
245,"BDL",41.93887417,-72.68322833,"1945","",1.00,0.00
246,"PHL",39.87195278,-75.24114083,"0805","0801",0.00,1.00
246,"FLL",26.07258333,-80.15275,"0805","0801",0.00,1.00
247,"LAS",36.08036111,-115.1523333,"2320","",1.00,0.00
247,"PHL",39.87195278,-75.24114083,"2320","",1.00,0.00
248,"CLT",35.21401111,-80.94312583,"1045","",1.00,0.00
248,"BNA",36.12447667,-86.67818222,"1045","",1.00,0.00
249,"ATL",33.64044444,-84.42694444,"1649","",1.00,0.00
249,"CLT",35.21401111,-80.94312583,"1649","",1.00,0.00
250,"CLT",35.21401111,-80.94312583,"1850","",1.00,0.00
250,"DAY",39.90237583,-84.219375,"1850","",1.00,0.00
251,"PHL",39.87195278,-75.24114083,"1330","",1.00,0.00
251,"CLE",41.41089417,-81.84939667,"1330","",1.00,0.00
252,"PIT",40.49146583,-80.23287083,"1650","",1.00,0.00
252,"SYR",43.11118694,-76.10631056,"1650","",1.00,0.00
253,"CLT",35.21401111,-80.94312583,"0930","",1.00,0.00
253,"ORF",36.89461111,-76.20122222,"0930","",1.00,0.00
254,"CLT",35.21401111,-80.94312583,"1520","",1.00,0.00
254,"BOS",42.3643475,-71.00517917,"1520","",1.00,0.00
255,"SEA",47.44898194,-122.3093131,"0630","",1.00,0.00
255,"CLT",35.21401111,-80.94312583,"0630","",1.00,0.00
256,"CLT",35.21401111,-80.94312583,"1855","",1.00,0.00
256,"SEA",47.44898194,-122.3093131,"1855","",1.00,0.00
257,"ORF",36.89461111,-76.20122222,"1125","",1.00,0.00
257,"CLT",35.21401111,-80.94312583,"1125","",1.00,0.00
258,"PIT",40.49146583,-80.23287083,"1750","",1.00,0.00
258,"TPA",27.97547222,-82.53325,"1750","",1.00,0.00
259,"CLT",35.21401111,-80.94312583,"0930","",1.00,0.00
259,"TPA",27.97547222,-82.53325,"0930","",1.00,0.00
260,"LGA",40.77724306,-73.87260917,"1935","",1.00,0.00
260,"CLT",35.21401111,-80.94312583,"1935","",1.00,0.00
261,"PIT",40.49146583,-80.23287083,"0910","0909",0.00,1.00
261,"STL",38.74768694,-90.35998972,"0910","0909",0.00,1.00
262,"CLT",35.21401111,-80.94312583,"1755","",1.00,0.00
262,"CAE",33.93884,-81.11953944,"1755","",1.00,0.00
263,"LGA",40.77724306,-73.87260917,"1425","",1.00,0.00
263,"BUF",42.94052472,-78.73216667,"1425","",1.00,0.00
264,"CLT",35.21401111,-80.94312583,"1655","",1.00,0.00
264,"EWR",40.69249722,-74.16866056,"1655","",1.00,0.00
265,"ORD",41.979595,-87.90446417,"0605","0558",0.00,0.00
265,"PHL",39.87195278,-75.24114083,"0605","0558",0.00,0.00
266,"ROC",43.11886611,-77.67238389,"0735","",1.00,0.00
266,"PHL",39.87195278,-75.24114083,"0735","",1.00,0.00
267,"CRW",38.37315083,-81.59318972,"1918","",1.00,0.00
267,"PIT",40.49146583,-80.23287083,"1918","",1.00,0.00
268,"RSW",26.53616667,-81.75516667,"0925","0921",0.00,1.00
268,"CLT",35.21401111,-80.94312583,"0925","0921",0.00,1.00
269,"BUF",42.94052472,-78.73216667,"1045","",1.00,0.00
269,"CLT",35.21401111,-80.94312583,"1045","",1.00,0.00
270,"RDU",35.87763889,-78.78747222,"1755","",1.00,0.00
270,"PIT",40.49146583,-80.23287083,"1755","",1.00,0.00
271,"CLT",35.21401111,-80.94312583,"1045","",1.00,0.00
271,"TRI",36.47521417,-82.40742056,"1045","",1.00,0.00
272,"LGA",40.77724306,-73.87260917,"0635","0630",0.00,0.00
272,"ORF",36.89461111,-76.20122222,"0635","0630",0.00,0.00
273,"ORF",36.89461111,-76.20122222,"0840","0838",0.00,0.00
273,"CLT",35.21401111,-80.94312583,"0840","0838",0.00,0.00
274,"CAK",40.91631194,-81.44246556,"1240","",1.00,0.00
274,"PIT",40.49146583,-80.23287083,"1240","",1.00,0.00
275,"STL",38.74768694,-90.35998972,"0755","0749",0.00,1.00
275,"PIT",40.49146583,-80.23287083,"0755","0749",0.00,1.00
276,"IND",39.71732917,-86.29438417,"1605","",1.00,0.00
276,"DCA",38.85208333,-77.03772222,"1605","",1.00,0.00
277,"BNA",36.12447667,-86.67818222,"1530","",1.00,0.00
277,"PHL",39.87195278,-75.24114083,"1530","",1.00,0.00
278,"PHL",39.87195278,-75.24114083,"1945","",1.00,0.00
278,"BUF",42.94052472,-78.73216667,"1945","",1.00,0.00
279,"MHT",42.93451639,-71.43705583,"0545","0537",0.00,0.00
279,"PHL",39.87195278,-75.24114083,"0545","0537",0.00,0.00
280,"PHL",39.87195278,-75.24114083,"0755","0749",0.00,0.00
280,"MCI",39.29760528,-94.71390556,"0755","0749",0.00,0.00
281,"MEM",35.04241667,-89.97666667,"0918","",1.00,0.00
281,"CLT",35.21401111,-80.94312583,"0918","",1.00,0.00
282,"BWI",39.17540167,-76.66819833,"0950","",1.00,0.00
282,"PIT",40.49146583,-80.23287083,"0950","",1.00,0.00
283,"SFO",37.61900194,-122.3748433,"0730","",1.00,0.00
283,"PIT",40.49146583,-80.23287083,"0730","",1.00,0.00
284,"PIT",40.49146583,-80.23287083,"1755","",1.00,0.00
284,"SFO",37.61900194,-122.3748433,"1755","",1.00,0.00
285,"PIT",40.49146583,-80.23287083,"1400","",1.00,0.00
285,"CRW",38.37315083,-81.59318972,"1400","",1.00,0.00
286,"PIT",40.49146583,-80.23287083,"2110","",1.00,0.00
286,"MSP",44.88054694,-93.2169225,"2110","",1.00,0.00
287,"IAH",29.98047222,-95.33972222,"0700","0652",0.00,1.00
287,"PIT",40.49146583,-80.23287083,"0700","0652",0.00,1.00
288,"CLT",35.21401111,-80.94312583,"2105","",1.00,0.00
288,"ROA",37.32546833,-79.97542833,"2105","",1.00,0.00
289,"SAV",32.12758333,-81.20213889,"1845","",1.00,0.00
289,"CLT",35.21401111,-80.94312583,"1845","",1.00,0.00
290,"SFO",37.61900194,-122.3748433,"1227","",1.00,0.00
290,"CLT",35.21401111,-80.94312583,"1227","",1.00,0.00
291,"CLT",35.21401111,-80.94312583,"0940","",1.00,0.00
291,"SFO",37.61900194,-122.3748433,"0940","",1.00,0.00
292,"MCO",28.42888889,-81.31602778,"0655","0648",0.00,0.00
292,"CLT",35.21401111,-80.94312583,"0655","0648",0.00,0.00
293,"DCA",38.85208333,-77.03772222,"2100","",1.00,0.00
293,"ROC",43.11886611,-77.67238389,"2100","",1.00,0.00
294,"PBI",26.68316194,-80.09559417,"1745","",1.00,0.00
294,"DCA",38.85208333,-77.03772222,"1745","",1.00,0.00
295,"BWI",39.17540167,-76.66819833,"1610","",1.00,0.00
295,"PHL",39.87195278,-75.24114083,"1610","",1.00,0.00
296,"PHL",39.87195278,-75.24114083,"1805","",1.00,0.00
296,"SEA",47.44898194,-122.3093131,"1805","",1.00,0.00
297,"CLT",35.21401111,-80.94312583,"1855","",1.00,0.00
297,"RIC",37.50516667,-77.31966667,"1855","",1.00,0.00
298,"RDU",35.87763889,-78.78747222,"2040","",1.00,0.00
298,"CLT",35.21401111,-80.94312583,"2040","",1.00,0.00
299,"PHL",39.87195278,-75.24114083,"1335","",1.00,0.00
299,"MHT",42.93451639,-71.43705583,"1335","",1.00,0.00
300,"CLT",35.21401111,-80.94312583,"1705","",1.00,0.00
300,"GSO",36.09774694,-79.9372975,"1705","",1.00,0.00
301,"IND",39.71732917,-86.29438417,"1345","",1.00,0.00
301,"CLT",35.21401111,-80.94312583,"1345","",1.00,0.00
302,"PIT",40.49146583,-80.23287083,"1430","",1.00,0.00
302,"LGA",40.77724306,-73.87260917,"1430","",1.00,0.00
303,"RDU",35.87763889,-78.78747222,"0630","0626",0.00,0.00
303,"LGA",40.77724306,-73.87260917,"0630","0626",0.00,0.00
304,"BUF",42.94052472,-78.73216667,"1136","",1.00,0.00
304,"PHL",39.87195278,-75.24114083,"1136","",1.00,0.00
305,"PHL",39.87195278,-75.24114083,"1400","",1.00,0.00
305,"PBI",26.68316194,-80.09559417,"1400","",1.00,0.00
306,"PHL",39.87195278,-75.24114083,"0940","",1.00,0.00
306,"ROC",43.11886611,-77.67238389,"0940","",1.00,0.00
307,"BOS",42.3643475,-71.00517917,"1345","",1.00,0.00
307,"PHL",39.87195278,-75.24114083,"1345","",1.00,0.00
308,"PHL",39.87195278,-75.24114083,"1555","",1.00,0.00
308,"DTW",42.21205889,-83.34883583,"1555","",1.00,0.00
309,"CLT",35.21401111,-80.94312583,"1520","",1.00,0.00
309,"RDU",35.87763889,-78.78747222,"1520","",1.00,0.00
310,"PHL",39.87195278,-75.24114083,"1535","",1.00,0.00
310,"ROC",43.11886611,-77.67238389,"1535","",1.00,0.00
311,"BTV",44.47300361,-73.1503125,"0555","0551",0.00,0.00
311,"PHL",39.87195278,-75.24114083,"0555","0551",0.00,0.00
312,"PHL",39.87195278,-75.24114083,"0800","0757",0.00,1.00
312,"TPA",27.97547222,-82.53325,"0800","0757",0.00,1.00
313,"TPA",27.97547222,-82.53325,"1625","",1.00,0.00
313,"CLT",35.21401111,-80.94312583,"1625","",1.00,0.00
314,"PHL",39.87195278,-75.24114083,"1750","",1.00,0.00
314,"DFW",32.89595056,-97.0372,"1750","",1.00,0.00
315,"CLT",35.21401111,-80.94312583,"1235","",1.00,0.00
315,"GSO",36.09774694,-79.9372975,"1235","",1.00,0.00
316,"PIT",40.49146583,-80.23287083,"0925","",1.00,0.00
316,"CMH",39.99798528,-82.89188278,"0925","",1.00,0.00
317,"STL",38.74768694,-90.35998972,"1549","",1.00,0.00
317,"PHL",39.87195278,-75.24114083,"1549","",1.00,0.00
318,"CLT",35.21401111,-80.94312583,"1915","",1.00,0.00
318,"EWR",40.69249722,-74.16866056,"1915","",1.00,0.00
319,"CLT",35.21401111,-80.94312583,"1600","",1.00,0.00
319,"CLE",41.41089417,-81.84939667,"1600","",1.00,0.00
320,"PIT",40.49146583,-80.23287083,"1755","",1.00,0.00
320,"MCO",28.42888889,-81.31602778,"1755","",1.00,0.00
321,"MCO",28.42888889,-81.31602778,"1310","",1.00,0.00
321,"PIT",40.49146583,-80.23287083,"1310","",1.00,0.00
322,"MCO",28.42888889,-81.31602778,"1129","",1.00,0.00
322,"PIT",40.49146583,-80.23287083,"1129","",1.00,0.00
323,"MHT",42.93451639,-71.43705583,"1740","",1.00,0.00
323,"PHL",39.87195278,-75.24114083,"1740","",1.00,0.00
324,"PHL",39.87195278,-75.24114083,"1955","",1.00,0.00
324,"STL",38.74768694,-90.35998972,"1955","",1.00,0.00
325,"PIT",40.49146583,-80.23287083,"1530","",1.00,0.00
325,"LGA",40.77724306,-73.87260917,"1530","",1.00,0.00
326,"DTW",42.21205889,-83.34883583,"1435","",1.00,0.00
326,"CLT",35.21401111,-80.94312583,"1435","",1.00,0.00
327,"CLT",35.21401111,-80.94312583,"2050","",1.00,0.00
327,"PIT",40.49146583,-80.23287083,"2050","",1.00,0.00
328,"SJU",18.43941667,-66.00183333,"1545","",1.00,0.00
328,"CLT",35.21401111,-80.94312583,"1545","",1.00,0.00
329,"CAE",33.93884,-81.11953944,"0745","0739",0.00,0.00
329,"CLT",35.21401111,-80.94312583,"0745","0739",0.00,0.00
330,"CLT",35.21401111,-80.94312583,"0921","",1.00,0.00
330,"CLE",41.41089417,-81.84939667,"0921","",1.00,0.00
331,"MSY",29.99338889,-90.25802778,"0605","0558",0.00,0.00
331,"CLT",35.21401111,-80.94312583,"0605","0558",0.00,0.00
332,"CLT",35.21401111,-80.94312583,"1705","",1.00,0.00
332,"IAH",29.98047222,-95.33972222,"1705","",1.00,0.00
333,"MYR",33.67975,-78.92833333,"1511","",1.00,0.00
333,"CLT",35.21401111,-80.94312583,"1511","",1.00,0.00
334,"BDL",41.93887417,-72.68322833,"1605","",1.00,0.00
334,"CLT",35.21401111,-80.94312583,"1605","",1.00,0.00
335,"CLT",35.21401111,-80.94312583,"1855","",1.00,0.00
335,"STL",38.74768694,-90.35998972,"1855","",1.00,0.00
336,"TPA",27.97547222,-82.53325,"1207","",1.00,0.00
336,"PIT",40.49146583,-80.23287083,"1207","",1.00,0.00
337,"MHT",42.93451639,-71.43705583,"1525","",1.00,0.00
337,"PHL",39.87195278,-75.24114083,"1525","",1.00,0.00
338,"PHL",39.87195278,-75.24114083,"1745","",1.00,0.00
338,"FLL",26.07258333,-80.15275,"1745","",1.00,0.00
339,"SAV",32.12758333,-81.20213889,"1635","",1.00,0.00
339,"CLT",35.21401111,-80.94312583,"1635","",1.00,0.00
340,"PIT",40.49146583,-80.23287083,"0700","0656",0.00,0.00
340,"CLT",35.21401111,-80.94312583,"0700","0656",0.00,0.00
341,"CLT",35.21401111,-80.94312583,"1910","",1.00,0.00
341,"ALB",42.74811944,-73.80297861,"1910","",1.00,0.00
342,"FLL",26.07258333,-80.15275,"1624","",1.00,0.00
342,"CLT",35.21401111,-80.94312583,"1624","",1.00,0.00
343,"CLT",35.21401111,-80.94312583,"1100","",1.00,0.00
343,"ORD",41.979595,-87.90446417,"1100","",1.00,0.00
344,"MCO",28.42888889,-81.31602778,"0850","0844",0.00,1.00
344,"PHL",39.87195278,-75.24114083,"0850","0844",0.00,1.00
345,"CLT",35.21401111,-80.94312583,"2050","",1.00,0.00
345,"BNA",36.12447667,-86.67818222,"2050","",1.00,0.00
346,"ROC",43.11886611,-77.67238389,"1804","",1.00,0.00
346,"CLT",35.21401111,-80.94312583,"1804","",1.00,0.00
347,"PHL",39.87195278,-75.24114083,"0940","",1.00,0.00
347,"MHT",42.93451639,-71.43705583,"0940","",1.00,0.00
348,"BWI",39.17540167,-76.66819833,"0730","0725",0.00,0.00
348,"CLT",35.21401111,-80.94312583,"0730","0725",0.00,0.00
349,"RDU",35.87763889,-78.78747222,"1300","",1.00,0.00
349,"LGA",40.77724306,-73.87260917,"1300","",1.00,0.00
350,"PVD",41.72399917,-71.42822111,"1800","",1.00,0.00
350,"CLT",35.21401111,-80.94312583,"1800","",1.00,0.00
351,"CLT",35.21401111,-80.94312583,"1650","",1.00,0.00
351,"SAV",32.12758333,-81.20213889,"1650","",1.00,0.00
352,"ROA",37.32546833,-79.97542833,"1510","",1.00,0.00
352,"CLT",35.21401111,-80.94312583,"1510","",1.00,0.00
353,"BDL",41.93887417,-72.68322833,"1750","",1.00,0.00
353,"PHL",39.87195278,-75.24114083,"1750","",1.00,0.00
354,"PHL",39.87195278,-75.24114083,"2001","",1.00,0.00
354,"CLT",35.21401111,-80.94312583,"2001","",1.00,0.00
355,"CHA",35.03526833,-85.20378778,"1615","",1.00,0.00
355,"CLT",35.21401111,-80.94312583,"1615","",1.00,0.00
356,"CLT",35.21401111,-80.94312583,"1330","",1.00,0.00
356,"STL",38.74768694,-90.35998972,"1330","",1.00,0.00
357,"CLT",35.21401111,-80.94312583,"1940","",1.00,0.00
357,"SDF",38.17438889,-85.736,"1940","",1.00,0.00
358,"CLT",35.21401111,-80.94312583,"0930","",1.00,0.00
358,"EWR",40.69249722,-74.16866056,"0930","",1.00,0.00
359,"CLT",35.21401111,-80.94312583,"2050","",1.00,0.00
359,"EWR",40.69249722,-74.16866056,"2050","",1.00,0.00
360,"PHL",39.87195278,-75.24114083,"1735","",1.00,0.00
360,"JAX",30.49405556,-81.68786111,"1735","",1.00,0.00
361,"PIT",40.49146583,-80.23287083,"1655","",1.00,0.00
361,"ROC",43.11886611,-77.67238389,"1655","",1.00,0.00
362,"CLT",35.21401111,-80.94312583,"1353","",1.00,0.00
362,"CHS",32.89864639,-80.04050583,"1353","",1.00,0.00
363,"PHL",39.87195278,-75.24114083,"1151","",1.00,0.00
363,"CLT",35.21401111,-80.94312583,"1151","",1.00,0.00
364,"BDL",41.93887417,-72.68322833,"1758","",1.00,0.00
364,"DCA",38.85208333,-77.03772222,"1758","",1.00,0.00
365,"DCA",38.85208333,-77.03772222,"2000","",1.00,0.00
365,"DAY",39.90237583,-84.219375,"2000","",1.00,0.00
366,"BUF",42.94052472,-78.73216667,"0715","0715",0.00,0.00
366,"PIT",40.49146583,-80.23287083,"0715","0715",0.00,0.00
367,"PIT",40.49146583,-80.23287083,"0905","0903",0.00,1.00
367,"TPA",27.97547222,-82.53325,"0905","0903",0.00,1.00
368,"CLT",35.21401111,-80.94312583,"0945","",1.00,0.00
368,"CMH",39.99798528,-82.89188278,"0945","",1.00,0.00
369,"AVP",41.33814944,-75.7242675,"1845","",1.00,0.00
369,"PIT",40.49146583,-80.23287083,"1845","",1.00,0.00
370,"CLT",35.21401111,-80.94312583,"0940","",1.00,0.00
370,"BWI",39.17540167,-76.66819833,"0940","",1.00,0.00
371,"PIT",40.49146583,-80.23287083,"1740","",1.00,0.00
371,"STL",38.74768694,-90.35998972,"1740","",1.00,0.00
372,"PBI",26.68316194,-80.09559417,"0920","",1.00,0.00
372,"CLT",35.21401111,-80.94312583,"0920","",1.00,0.00
373,"CLT",35.21401111,-80.94312583,"1515","",1.00,0.00
373,"DTW",42.21205889,-83.34883583,"1515","",1.00,0.00
374,"HSV",34.6404475,-86.77310944,"1210","",1.00,0.00
374,"CLT",35.21401111,-80.94312583,"1210","",1.00,0.00
375,"CLT",35.21401111,-80.94312583,"1220","",1.00,0.00
375,"PVD",41.72399917,-71.42822111,"1220","",1.00,0.00
376,"FLL",26.07258333,-80.15275,"0925","",1.00,0.00
376,"CLT",35.21401111,-80.94312583,"0925","",1.00,0.00
377,"ALB",42.74811944,-73.80297861,"0645","0642",0.00,0.00
377,"PIT",40.49146583,-80.23287083,"0645","0642",0.00,0.00
378,"CLT",35.21401111,-80.94312583,"1524","",1.00,0.00
378,"PHL",39.87195278,-75.24114083,"1524","",1.00,0.00
379,"ALB",42.74811944,-73.80297861,"1551","",1.00,0.00
379,"PIT",40.49146583,-80.23287083,"1551","",1.00,0.00
380,"PIT",40.49146583,-80.23287083,"0600","0555",0.00,0.00
380,"CLT",35.21401111,-80.94312583,"0600","0555",0.00,0.00
381,"IND",39.71732917,-86.29438417,"1930","",1.00,0.00
381,"PIT",40.49146583,-80.23287083,"1930","",1.00,0.00
382,"PIT",40.49146583,-80.23287083,"2220","",1.00,0.00
382,"AVP",41.33814944,-75.7242675,"2220","",1.00,0.00
383,"PHL",39.87195278,-75.24114083,"1535","",1.00,0.00
383,"GSO",36.09774694,-79.9372975,"1535","",1.00,0.00
384,"CLT",35.21401111,-80.94312583,"0909","0905",0.00,0.00
384,"CHS",32.89864639,-80.04050583,"0909","0905",0.00,0.00
385,"CLT",35.21401111,-80.94312583,"1515","",1.00,0.00
385,"ORF",36.89461111,-76.20122222,"1515","",1.00,0.00
386,"ORF",36.89461111,-76.20122222,"1700","",1.00,0.00
386,"LGA",40.77724306,-73.87260917,"1700","",1.00,0.00
387,"CLT",35.21401111,-80.94312583,"1655","",1.00,0.00
387,"BWI",39.17540167,-76.66819833,"1655","",1.00,0.00
388,"BWI",39.17540167,-76.66819833,"2010","",1.00,0.00
388,"CLT",35.21401111,-80.94312583,"2010","",1.00,0.00
389,"BOS",42.3643475,-71.00517917,"1228","",1.00,0.00
389,"CLT",35.21401111,-80.94312583,"1228","",1.00,0.00
390,"PHL",39.87195278,-75.24114083,"1400","",1.00,0.00
390,"CMH",39.99798528,-82.89188278,"1400","",1.00,0.00
391,"RIC",37.50516667,-77.31966667,"1146","",1.00,0.00
391,"PHL",39.87195278,-75.24114083,"1146","",1.00,0.00
392,"PIT",40.49146583,-80.23287083,"1630","",1.00,0.00
392,"GSO",36.09774694,-79.9372975,"1630","",1.00,0.00
393,"PWM",43.64616667,-70.30875,"1345","",1.00,0.00
393,"PIT",40.49146583,-80.23287083,"1345","",1.00,0.00
394,"PHL",39.87195278,-75.24114083,"0857","0851",0.00,0.00
394,"RDU",35.87763889,-78.78747222,"0857","0851",0.00,0.00
395,"BOS",42.3643475,-71.00517917,"1845","",1.00,0.00
395,"PHL",39.87195278,-75.24114083,"1845","",1.00,0.00
396,"PHL",39.87195278,-75.24114083,"2140","",1.00,0.00
396,"ORD",41.979595,-87.90446417,"2140","",1.00,0.00
397,"PIT",40.49146583,-80.23287083,"1415","",1.00,0.00
397,"PHL",39.87195278,-75.24114083,"1415","",1.00,0.00
398,"IND",39.71732917,-86.29438417,"0820","0816",0.00,1.00
398,"PIT",40.49146583,-80.23287083,"0820","0816",0.00,1.00
399,"RIC",37.50516667,-77.31966667,"1345","",1.00,0.00
399,"PIT",40.49146583,-80.23287083,"1345","",1.00,0.00
400,"PIT",40.49146583,-80.23287083,"0645","0643",0.00,0.00
400,"DTW",42.21205889,-83.34883583,"0645","0643",0.00,0.00
401,"CLT",35.21401111,-80.94312583,"1755","",1.00,0.00
401,"MEM",35.04241667,-89.97666667,"1755","",1.00,0.00
402,"BNA",36.12447667,-86.67818222,"0950","",1.00,0.00
402,"PHL",39.87195278,-75.24114083,"0950","",1.00,0.00
403,"GSO",36.09774694,-79.9372975,"1120","",1.00,0.00
403,"PHL",39.87195278,-75.24114083,"1120","",1.00,0.00
404,"PHL",39.87195278,-75.24114083,"1335","",1.00,0.00
404,"PWM",43.64616667,-70.30875,"1335","",1.00,0.00
405,"PHL",39.87195278,-75.24114083,"1330","",1.00,0.00
405,"BOS",42.3643475,-71.00517917,"1330","",1.00,0.00
406,"CLT",35.21401111,-80.94312583,"1345","",1.00,0.00
406,"ROA",37.32546833,-79.97542833,"1345","",1.00,0.00
407,"CLT",35.21401111,-80.94312583,"1705","",1.00,0.00
407,"RIC",37.50516667,-77.31966667,"1705","",1.00,0.00
